Codigo Asentamiento,Codigo,Nombre Asentamiento,Nombre Asentamiento Min,Codigo Provincia,Codigo Departamento,Codigo Municipio,Codigo Localidad,Codigo Asentamiento Humano,Provincia,Departamento,Departamento Min,Municipio,Municipio Min,Cordon,Cuenca,Tipo Asentamiento,Lat,Lng,Fuente,Observaciones,Seccion Electoral,Cp
068330833000007,068330833000007,LA CONSTANCIA,La Constancia,06,833,0833,000,007,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.457161999999900,-60.297969399999900,GPS-EDUCACION,,SEXTA,7153
068330833000008,068330833000008,LA HORQUETA,La Horqueta,06,833,0833,000,008,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.241590100000000,-60.322850099999900,GPS-EDUCACION,,SEXTA,2805
068330833000009,068330833000009,LA JOSEFINA,La Josefina,06,833,0833,000,009,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.254233900000000,-60.571125500000000,GPS-EDUCACION,,SEXTA,
068330833000010,068330833000010,LA MANGA,La Manga,06,833,0833,000,010,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.779061386400000,-60.007049709199900,APROXIMADA-EDUCACION,,SEXTA,
068330833000012,068330833000012,LA POLONIA,La Polonia,06,833,0833,000,012,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.345081499999900,-60.298540199999900,GPS-EDUCACION,,SEXTA,
068330833000013,068330833000013,LA SORTIJA,La Sortija,06,833,0833,000,013,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.111607399999900,-60.691960500000000,GPS-EDUCACION,,SEXTA,7517
068330833000015,068330833000015,LA VICTORIA,La Victoria,06,833,0833,000,015,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.400325775200000,-60.508003235700000,APROXIMADA-EDUCACION,,SEXTA,7109
068330833000016,068330833000016,LAS VAQUERIAS,Las Vaquerias,06,833,0833,000,016,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.208675384599900,-60.287807465800000,APROXIMADA-EDUCACION,,SEXTA,7500
068330833000021,068330833000021,PUENTE CARUCHO,Puente Carucho,06,833,0833,000,021,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.419912799999900,-60.251958500000000,GPS-EDUCACION,,SEXTA,
068330833000022,068330833000022,PUENTE SUBMARINO PERAL,Puente Submarino Peral,06,833,0833,000,022,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.361263700000000,-60.316499100000000,GPS-EDUCACION,,SEXTA,
068330833000023,068330833000023,RUTA 3 KM 489,Ruta 3 Km 489,06,833,0833,000,023,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.334690999999900,-60.255426999999900,APROXIMADA-EDUCACION,,SEXTA,
068330833000024,068330833000024,RUTA 3 KM 490,Ruta 3 Km 490,06,833,0833,000,024,Buenos Aires,TRES ARROYOS,Tres Arroyos,TRES ARROYOS,Tres Arroyos,0,,ST,-38.338828999999900,-60.259100900000000,GPS-EDUCACION,,SEXTA,
068470847000001,068470847000001,COLONIA 17,Colonia 17,06,847,0847,000,001,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.499723000000000,-62.693057099999900,GPS-EDUCACION,,SEXTA,
068470847000002,068470847000002,COLONIA MORENO,Colonia Moreno,06,847,0847,000,002,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.526406999999900,-62.966337000000000,GPS-EDUCACION,,SEXTA,
068470847000003,068470847000003,LA ADELA,La Adela,06,847,0847,000,003,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.446588499999900,-63.009063900000000,GPS-EDUCACION,,SEXTA,6533
068470847000004,068470847000004,LA GRANDE DEL SUD,La Grande Del Sud,06,847,0847,000,004,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.492280500000000,-62.702356799999900,GPS-EDUCACION,,SEXTA,
068470847000005,068470847000005,LOS AGRARIOS,Los Agrarios,06,847,0847,000,005,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.429053799999900,-62.795448600000000,GPS-EDUCACION,,SEXTA,
068470847000006,068470847000006,PEHUELCHES,Pehuelches,06,847,0847,000,006,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.337471008300000,-62.875480651899900,IGN,,SEXTA,6409
068470847000007,068470847000007,PUELCHES,Puelches,06,847,0847,000,007,Buenos Aires,TRES LOMAS,Tres Lomas,TRES LOMAS,Tres Lomas,0,,ST,-36.341678899999900,-62.874208600000000,GPS-EDUCACION,,SEXTA,
068540854000001,068540854000001,ANDERSON,Anderson,06,854,0854,000,001,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.281384500000000,-60.261818300000000,GPS-EDUCACION,,SEPTIMA,6621
068540854000002,068540854000002,ARAUJO,Araujo,06,854,0854,000,002,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.308333830499900,-60.328476795400000,GPS-EDUCACION,,SEPTIMA,6643
068540854000003,068540854000003,BAUDRIX,Baudrix,06,854,0854,000,003,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.244689100000000,-60.304414100000000,GPS-EDUCACION,,SEPTIMA,6643
068540854000005,068540854000005,EL CHIMBORAZO,El Chimborazo,06,854,0854,000,005,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.462994199999900,-60.036575999999900,GPS-EDUCACION,,SEPTIMA,
068540854000006,068540854000006,EL CLAVO,El Clavo,06,854,0854,000,006,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.439506600000000,-60.108487500000000,GPS-EDUCACION,,SEPTIMA,
068540854000007,068540854000007,EL MATE,El Mate,06,854,0854,000,007,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.168685099999900,-59.914260400000000,GPS-EDUCACION,,SEPTIMA,
068540854000008,068540854000008,EL SOSIEGO,El Sosiego,06,854,0854,000,008,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.375776829800000,-60.038661834099900,GPS-EDUCACION,,SEPTIMA,
068540854000010,068540854000010,FORTIN MULITAS,Fortin Mulitas,06,854,0854,000,010,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.296985626199900,-60.125865936300000,IGN,,SEPTIMA,
068540854000012,068540854000012,HUETEL,Huetel,06,854,0854,000,012,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.823736300000000,-60.642919100000000,GPS-EDUCACION,,SEPTIMA,6511
068540854000014,068540854000014,ISLAS,Islas,06,854,0854,000,014,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.591197004199900,-60.361912542500000,APROXIMADA-EDUCACION,,SEPTIMA,6667
068540854000016,068540854000016,LA CANTORA,La Cantora,06,854,0854,000,016,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.264235300000000,-59.943363599999900,GPS-EDUCACION,,SEPTIMA,
068540854000018,068540854000018,LA LLOSA Y EL MATE,La Llosa Y El Mate,06,854,0854,000,018,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.186501300000000,-59.973554499999900,GPS-EDUCACION,,SEPTIMA,
068540854000020,068540854000020,LA PALMA,La Palma,06,854,0854,000,020,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.673022199999900,-60.372194399999900,GPS-EDUCACION,,SEPTIMA,7007
068540854000022,068540854000022,LA TRIBU CHICA,La Tribu Chica,06,854,0854,000,022,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.630714099999900,-60.382321300000000,GPS-EDUCACION,,SEPTIMA,
068540854000024,068540854000024,LAS MERCEDES,Las Mercedes,06,854,0854,000,024,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.350090999999900,-60.164480400000000,GPS-EDUCACION,,SEPTIMA,6437
068540854000025,068540854000025,MAMAGUITA,Mamaguita,06,854,0854,000,025,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.686698999999900,-60.221418999999900,GPS-EDUCACION,,SEPTIMA,6661
068540854000026,068540854000026,MARTIN BERRAONDO,Martin Berraondo,06,854,0854,000,026,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.319945699999900,-59.954333699999900,GPS-EDUCACION,,SEPTIMA,6667
068540854000027,068540854000027,PANELO,Panelo,06,854,0854,000,027,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.251418600000000,-59.988540200000000,GPS-EDUCACION,,SEPTIMA,
068540854000029,068540854000029,PUEBLITOS,Pueblitos,06,854,0854,000,029,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.637722922599900,-60.114063052900000,GPS-EDUCACION,,SEPTIMA,6661
068540854000030,068540854000030,PUESTO COLORADO,Puesto Colorado,06,854,0854,000,030,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.879862000000000,-60.480322800000000,GPS-EDUCACION,,SEPTIMA,
068540854000033,068540854000033,SAN MARCELO,San Marcelo,06,854,0854,000,033,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.402897400000000,-59.958001699999900,GPS-EDUCACION,,SEPTIMA,
068540854000034,068540854000034,SAN RAMON,San Ramon,06,854,0854,000,034,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.569885253999900,-60.413364410900000,APROXIMADA-EDUCACION,,SEPTIMA,8150
068540854000035,068540854000035,SANTIAGO GARBARINI,Santiago Garbarini,06,854,0854,000,035,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.463245700000000,-60.344267199999900,GPS-EDUCACION,,SEPTIMA,6660
068540854000036,068540854000036,SOLACHE,Solache,06,854,0854,000,036,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.293712999999900,-60.109165200000000,GPS-EDUCACION,,SEPTIMA,
068540854000038,068540854000038,VILLA MARTA,Villa Marta,06,854,0854,000,038,Buenos Aires,25 DE MAYO,25 De Mayo,25 DE MAYO,25 de Mayo,0,,ST,-35.319806399999900,-59.783118700000000,GPS-EDUCACION,,SEPTIMA,
068750875000001,068750875000001,BELLA VISTA,Bella Vista,06,875,0875,000,001,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.432398800000000,-62.935075099999900,GPS-EDUCACION,,SEXTA,1661
068750875000003,068750875000003,CHOSOICO-ALGARRO,Chosoico-Algarro,06,875,0875,000,003,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.742617899999900,-63.106238300000000,GPS-EDUCACION,,SEXTA,
068750875000006,068750875000006,COLONIA CRAICO,Colonia Craico,06,875,0875,000,006,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.835101700000000,-63.308436700000000,GPS-EDUCACION,,SEXTA,
068750875000007,068750875000007,COLONIA ESPIE,Colonia Espie,06,875,0875,000,007,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.286804600000000,-62.823499099999900,GPS-EDUCACION,,SEXTA,
068750875000008,068750875000008,COLONIA LA MERCED,Colonia La Merced,06,875,0875,000,008,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.729092199999900,-62.455862500000000,GPS-EDUCACION,,SEXTA,8105
068750875000010,068750875000010,COLONIA LEJARRETA,Colonia Lejarreta,06,875,0875,000,010,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.368576679299900,-62.844154973499900,APROXIMADA-EDUCACION,,SEXTA,
068750875000011,068750875000011,COLONIA MASTRANGELO,Colonia Mastrangelo,06,875,0875,000,011,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.872676300000000,-62.666571099999900,GPS-EDUCACION,,SEXTA,
068750875000013,068750875000013,COLONIA RINCON DE LA ESPUELA,Colonia Rincon De La Espuela,06,875,0875,000,013,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.448610100000000,-62.967200200000000,GPS-EDUCACION,,SEXTA,
068750875000014,068750875000014,COLONIA SAN ENRIQUE,Colonia San Enrique,06,875,0875,000,014,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.412414200000000,-63.040174299999900,GPS-EDUCACION,,SEXTA,8132
068750875000017,068750875000017,EL ALBA,El Alba,06,875,0875,000,017,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.484683300000000,-62.501435000000000,GPS-EDUCACION,,SEXTA,7225
068750875000018,068750875000018,EL CHARA,El Chara,06,875,0875,000,018,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.473626699999900,-62.209770399999900,GPS-EDUCACION,,SEXTA,
068750875000019,068750875000019,EL FORTIN,El Fortin,06,875,0875,000,019,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.468629900000000,-62.655870299999900,GPS-EDUCACION,,SEXTA,
068750875000021,068750875000021,EL REDUCTO,El Reducto,06,875,0875,000,021,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.799470100000000,-62.314207400000000,GPS-EDUCACION,,SEXTA,
068750875000024,068750875000024,EL ZORRO,El Zorro,06,875,0875,000,024,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.518144399999900,-62.371860200000000,GPS-EDUCACION,,SEXTA,8151
068750875000027,068750875000027,ISLA VERDE,Isla Verde,06,875,0875,000,027,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.364564999999900,-62.092753399999900,GPS-EDUCACION,,SEXTA,8146
068750875000031,068750875000031,LA CARLOTA,La Carlota,06,875,0875,000,031,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.321935900000000,-62.500539400000000,GPS-EDUCACION,,SEXTA,6628
068750875000035,068750875000035,LA JULITA,La Julita,06,875,0875,000,035,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.255633099999900,-62.733129200000000,GPS-EDUCACION,,SEXTA,
068750875000036,068750875000036,LA MASCOTA,La Mascota,06,875,0875,000,036,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.790389300000000,-62.658383800000000,GPS-EDUCACION,,SEXTA,7119
068750875000037,068750875000037,LA SELVA,La Selva,06,875,0875,000,037,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.472267150900000,-62.521621704099900,APROXIMADA-EDUCACION,,SEXTA,
068750875000041,068750875000041,LAS ISLETAS,Las Isletas,06,875,0875,000,041,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.662961400000000,-62.182486400000000,GPS-EDUCACION,,SEXTA,8148
068750875000042,068750875000042,LAS MASCOTAS,Las Mascotas,06,875,0875,000,042,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.786140000000000,-62.924019999999900,GPS-EDUCACION,,SEXTA,
068750875000043,068750875000043,LEJARRAGA,Lejarraga,06,875,0875,000,043,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.367083299999900,-62.844268700000000,GPS-EDUCACION,,SEXTA,
068750875000044,068750875000044,LOS ACEBOS,Los Acebos,06,875,0875,000,044,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.615651900000000,-62.470466299999900,GPS-EDUCACION,,SEXTA,
068750875000045,068750875000045,LOS ALFALFARES,Los Alfalfares,06,875,0875,000,045,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.805260199999900,-62.751788300000000,GPS-EDUCACION,,SEXTA,
068750875000047,068750875000047,LOS SURGENTES,Los Surgentes,06,875,0875,000,047,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.665341400000000,-62.840522900000000,GPS-EDUCACION,,SEXTA,
068750875000048,068750875000048,LOTE 39,Lote 39,06,875,0875,000,048,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.013168700000000,-63.088744100000000,GPS-EDUCACION,,SEXTA,
068750875000050,068750875000050,MONTE PAQUETE,Monte Paquete,06,875,0875,000,050,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.384157899999900,-62.450983700000000,GPS-EDUCACION,,SEXTA,
068750875000051,068750875000051,MONTES DE OCA,Montes De Oca,06,875,0875,000,051,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.926311492899900,-63.272689819299900,IGN,,SEXTA,8136
068750875000052,068750875000052,NICOLAS LEVALLE,Nicolas Levalle,06,875,0875,000,052,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.850068499999900,-62.878428000000000,GPS-EDUCACION,,SEXTA,8134
068750875000057,068750875000057,SALINA LAS BARRANCAS,Salina Las Barrancas,06,875,0875,000,057,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-38.776483963600000,-62.979021395600000,APROXIMADA-EDUCACION,,SEXTA,
068750875000060,068750875000060,SAN JOSE,San Jose,06,875,0875,000,060,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.537899099999900,-62.575122000000000,GPS-EDUCACION,,SEXTA,6665
068750875000061,068750875000061,SANTA CATALINA,Santa Catalina,06,875,0875,000,061,Buenos Aires,VILLARINO,Villarino,VILLARINO,Villarino,0,,ST,-39.324969500000000,-62.707888500000000,GPS-EDUCACION,,SEXTA,7503
068820882000006,068820882000006,ATUCHA,Atucha,06,882,0882,000,006,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-33.980418800000000,-59.284686399999900,GPS-EDUCACION,,SEGUNDA,2808
068820882000010,068820882000010,CUARTEL V,Cuartel v,06,882,0882,000,010,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-33.990842299999900,-59.183544500000000,GPS-EDUCACION,,SEGUNDA,1744
068820882000012,068820882000012,EL TATU,El Tatu,06,882,0882,000,012,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.147038899999900,-59.166708499999900,GPS-EDUCACION,,SEGUNDA,2801
068820882000013,068820882000013,ISLA BOTIJA,Isla Botija,06,882,0882,000,013,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-33.847975571699900,-59.004632197299900,GPS-EDUCACION,,SEGUNDA,
068820882000014,068820882000014,ISLAS,Islas,06,882,0882,000,014,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.041304099999900,-59.081020899999900,GPS-EDUCACION,,SEGUNDA,6667
068820882000015,068820882000015,LA PESQUERIA,La Pesqueria,06,882,0882,000,015,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.143394399999900,-59.074608099999900,GPS-EDUCACION,,SEGUNDA,2800
068820882000017,068820882000017,LAS CUATRO ESQUINAS,Las Cuatro Esquinas,06,882,0882,000,017,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.092296300000000,-59.101845099999900,GPS-EDUCACION,,SEGUNDA,
068820882000018,068820882000018,LAS PALMAS,Las Palmas,06,882,0882,000,018,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.087445600000000,-59.174457900000000,GPS-EDUCACION,,SEGUNDA,2806
068820882000019,068820882000019,RUTA 9 KM 103,Ruta 9 Km 103,06,882,0882,000,019,Buenos Aires,ZARATE,Zarate,ZARATE,Zarate,0,,ST,-34.067249599999900,-59.229878999999900,GPS-EDUCACION,,SEGUNDA,
100070014000025,100070014000025,ISLA LARGA,Isla Larga,10,007,0014,000,025,Catamarca,AMBATO,Ambato,LA PUERTA,La Puerta,0,,ST,-28.232274369999900,-65.761187860000000,GPS-EDUCACION,,,4711
100070014000030,100070014000030,LA PUERTA SUD,La Puerta Sud,10,007,0014,000,030,Catamarca,AMBATO,Ambato,LA PUERTA,La Puerta,0,,ST,-28.188304909999900,-65.787098250000000,GPS-EDUCACION,,,
100070021000032,100070021000032,LA SALVIA,La Salvia,10,007,0021,000,032,Catamarca,AMBATO,Ambato,LAS JUNTAS,Las Juntas,0,,ST,-28.090665973000000,-65.899530041000000,GPS-EDUCACION,,,4715
100070028000023,100070028000023,HUMAYA,Humaya,10,007,0028,000,023,Catamarca,AMBATO,Ambato,LOS VARELA,Los Varela,0,,ST,-27.898560000000000,-65.978629999999900,GPS-EDUCACION,,,4711
100070028000051,100070028000051,RIO DE LAS CASAS VIEJAS,Rio De Las Casas Viejas,10,007,0028,000,051,Catamarca,AMBATO,Ambato,LOS VARELA,Los Varela,0,,ST,-27.788925546000000,-65.876253689300000,GPS-EDUCACION,,,
100140035000007,100140035000007,AMANA,Amana,10,014,0035,000,007,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.926935319399900,-65.520772290899900,GPS-EDUCACION,,,4701
100140035000012,100140035000012,CASA ARMADA,Casa Armada,10,014,0035,000,012,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.666616514200000,-65.519839634899900,GPS-EDUCACION,,,4701
100140035000015,100140035000015,CONCEPCION,Concepcion,10,014,0035,000,015,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.667535781900000,-65.366767883300000,IGN,,,4701
100140035000026,100140035000026,EL COMEDERO,El Comedero,10,014,0035,000,026,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.931358924000000,-65.578501683300000,GPS-EDUCACION,,,
100140035000027,100140035000027,EL HUAYCO,El Huayco,10,014,0035,000,027,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.747910000000000,-65.637590000000000,GPS-EDUCACION,,,
100140035000028,100140035000028,EL MOJON,El Mojon,10,014,0035,000,028,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.626420620000000,-65.348258340000000,GPS-EDUCACION,,,4701
100140035000031,100140035000031,EL QUEBRACHAL,El Quebrachal,10,014,0035,000,031,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.211388838400000,-65.556311298400000,GPS-EDUCACION,,,5261
100140035000033,100140035000033,EL SAUCE,El Sauce,10,014,0035,000,033,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.765110000000000,-65.477059999999900,GPS-EDUCACION,,,4701
100140035000034,100140035000034,EL TACO,El Taco,10,014,0035,000,034,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.709199999999900,-65.603600000000000,GPS-EDUCACION,,,4701
100140035000036,100140035000036,EL TALITA,El Talita,10,014,0035,000,036,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.897620000000000,-65.620590000000000,GPS-EDUCACION,,,
100140035000044,100140035000044,IPIZCA,Ipizca,10,014,0035,000,044,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.851394653300000,-65.557655334499900,IGN,,,4701
100140035000052,100140035000052,LA ESTANCITA,La Estancita,10,014,0035,000,052,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.820360000000000,-65.436089999999900,GPS-EDUCACION,,,4701
100140035000053,100140035000053,LA FALDA,La Falda,10,014,0035,000,053,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.766510009800000,-65.422729492200000,IGN,,,4701
100140035000061,100140035000061,LAS JUNTAS,Las Juntas,10,014,0035,000,061,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.076270615599900,-65.523181209599900,GPS-EDUCACION,,,4715
100140035000065,100140035000065,LOS BULACIOS,Los Bulacios,10,014,0035,000,065,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.701002120999900,-65.531440734900000,IGN,,,
100140035000069,100140035000069,LOS MOGOTES,Los Mogotes,10,014,0035,000,069,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.307269999999900,-65.554479999999900,GPS-EDUCACION,,,5261
100140035000070,100140035000070,LOS MOLLES,Los Molles,10,014,0035,000,070,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.119796752900000,-65.396270752000000,IGN,,,4715
100140035000074,100140035000074,NAVAGUIN,Navaguin,10,014,0035,000,074,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.089276608900000,-65.433897752899900,GPS-EDUCACION,,,5261
100140035000079,100140035000079,POTRERO DE LOS CORDOBA,Potrero De Los Cordoba,10,014,0035,000,079,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.892769999999900,-65.471260000000000,GPS-EDUCACION,,,
100140035000081,100140035000081,RINCO DE IPIZCA,Rinco De Ipizca,10,014,0035,000,081,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.850972560100000,-65.561427513300000,GPS-EDUCACION,,,
100140035000086,100140035000086,SAN FRANCISCO,San Francisco,10,014,0035,000,086,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.964917671199900,-65.423367683400000,GPS-EDUCACION,,,5265
100140035000087,100140035000087,SAN JOSE,San Jose,10,014,0035,000,087,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.684069999999900,-65.477090000000000,GPS-EDUCACION,,,4701
100140035000093,100140035000093,TACANA,Tacana,10,014,0035,000,093,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-28.640250000000000,-65.579780000000000,GPS-EDUCACION,,,4701
100140035000097,100140035000097,YERBA BUENA,Yerba Buena,10,014,0035,000,097,Catamarca,ANCASTI,Ancasti,ANCASTI,Ancasti,0,,ST,-29.005746621000000,-65.463509496000000,GPS-EDUCACION,,,5265
100140168000082,100140168000082,RIO CHICO,Rio Chico,10,014,0168,000,082,Catamarca,ANCASTI,Ancasti,,,0,,ST,-28.944671630900000,-65.335632324200000,IGN,,,5265
